DateStamp,Region,Demand,Price
2024-11-30 03:40:00,VIC1,4065.49000,128.34182
2024-11-30 03:40:00,QLD1,6045.78000,121.29660
2024-11-30 03:45:00,NSW1,6423.36000,132.37856
2024-11-30 03:45:00,TAS1,902.74000,120.97941
2024-11-30 03:45:00,SA1,1192.97000,138.00000
2024-11-30 03:45:00,QLD1,6007.81000,125.39678
2024-11-30 03:45:00,VIC1,3965.55000,129.11533
2024-11-30 03:50:00,TAS1,908.88000,122.58772
2024-11-30 03:50:00,VIC1,3965.97000,130.83167
2024-11-30 03:50:00,QLD1,6067.40000,129.82853
2024-11-30 03:50:00,NSW1,6394.05000,135.28690
2024-11-30 03:50:00,SA1,1179.80000,138.00000
2024-11-30 03:55:00,NSW1,6417.61000,129.01768
2024-11-30 03:55:00,QLD1,6002.91000,120.66357
2024-11-30 03:55:00,SA1,1170.62000,135.94052
2024-11-30 03:55:00,VIC1,3950.56000,126.70893
2024-11-30 03:55:00,TAS1,907.26000,120.19000
2024-11-30 04:00:00,QLD1,6001.89000,127.63727
2024-11-30 04:00:00,NSW1,6419.79000,133.96246
2024-11-30 04:00:00,VIC1,3948.65000,129.58942
2024-11-30 04:00:00,TAS1,910.80000,121.11000
2024-11-30 04:00:00,SA1,1174.61000,138.00000
2024-11-30 04:05:00,VIC1,3995.63000,141.70199
2024-11-30 04:05:00,TAS1,909.62000,135.20000
2024-11-30 04:05:00,QLD1,6063.77000,147.30935
2024-11-30 04:05:00,NSW1,6417.23000,148.85329
2024-11-30 04:05:00,SA1,1174.50000,145.13171
2024-11-30 04:10:00,QLD1,5971.20000,138.38986
2024-11-30 04:10:00,NSW1,6461.30000,140.01514
2024-11-30 04:10:00,TAS1,904.74000,129.01379
2024-11-30 04:10:00,VIC1,3994.41000,133.23239
2024-11-30 04:10:00,SA1,1174.04000,138.04000
2024-11-30 04:15:00,VIC1,4014.75000,133.50313
2024-11-30 04:15:00,NSW1,6440.35000,140.31057
2024-11-30 04:15:00,QLD1,5946.69000,139.42521
2024-11-30 04:15:00,SA1,1167.79000,137.80000
2024-11-30 04:15:00,TAS1,901.17000,129.07728
2024-11-30 04:20:00,QLD1,5947.46000,147.04837
2024-11-30 04:20:00,NSW1,6503.75000,146.09344
2024-11-30 04:20:00,SA1,1170.78000,142.31053
2024-11-30 04:20:00,TAS1,894.77000,134.20000
2024-11-30 04:20:00,VIC1,4084.97000,138.94747
2024-11-30 04:25:00,TAS1,889.10000,106.64734
2024-11-30 04:25:00,SA1,1161.49000,114.44924
2024-11-30 04:25:00,QLD1,5945.05000,112.75000
2024-11-30 04:25:00,VIC1,4077.15000,110.00000
2024-11-30 04:25:00,NSW1,6462.76000,113.05949
2024-11-30 04:30:00,TAS1,900.17000,130.35876
2024-11-30 04:30:00,NSW1,6514.75000,141.45327
2024-11-30 04:30:00,QLD1,5972.36000,143.32303
2024-11-30 04:30:00,SA1,1169.19000,138.03000
2024-11-30 04:30:00,VIC1,4094.53000,134.47060
2024-11-30 04:35:00,VIC1,4085.73000,139.21610
2024-11-30 04:35:00,TAS1,893.59000,134.20000
2024-11-30 04:35:00,SA1,1155.90000,142.40792
2024-11-30 04:35:00,QLD1,5954.50000,150.48607
2024-11-30 04:35:00,NSW1,6552.77000,147.62077
2024-11-30 04:40:00,NSW1,6574.81000,142.98342
2024-11-30 04:40:00,QLD1,5954.91000,146.66201
2024-11-30 04:40:00,SA1,1172.86000,138.04014
2024-11-30 04:40:00,VIC1,4013.73000,135.05541
2024-11-30 04:40:00,TAS1,896.78000,130.79227
2024-11-30 04:45:00,SA1,1191.66000,113.48913
2024-11-30 04:45:00,TAS1,900.48000,104.94906
2024-11-30 04:45:00,NSW1,6469.99000,111.37683
2024-11-30 04:45:00,QLD1,5936.92000,112.75000
2024-11-30 04:45:00,VIC1,4040.41000,109.47670
2024-11-30 04:50:00,NSW1,6487.28000,113.89713
2024-11-30 04:50:00,QLD1,5964.77000,116.02459
2024-11-30 04:50:00,SA1,1204.63000,116.26113
2024-11-30 04:50:00,TAS1,896.64000,105.89064
2024-11-30 04:50:00,VIC1,4081.79000,111.11000
2024-11-30 04:55:00,NSW1,6565.69000,121.43948
2024-11-30 04:55:00,QLD1,5906.44000,122.95000
2024-11-30 04:55:00,SA1,1197.58000,123.15809
2024-11-30 04:55:00,VIC1,4061.11000,117.55903
2024-11-30 04:55:00,TAS1,904.24000,112.06161
2024-11-30 05:00:00,NSW1,6606.95000,143.52843
2024-11-30 05:00:00,QLD1,5954.42000,143.74422
2024-11-30 05:00:00,SA1,1204.63000,146.55888
2024-11-30 05:00:00,TAS1,910.69000,134.20000
2024-11-30 05:00:00,VIC1,4148.87000,141.07546
2024-11-30 05:05:00,TAS1,908.57000,104.73976
2024-11-30 05:05:00,SA1,1190.09000,115.18588
2024-11-30 05:05:00,QLD1,5936.24000,112.75000
2024-11-30 05:05:00,NSW1,6490.99000,111.04482
2024-11-30 05:05:00,VIC1,4046.47000,110.00000
2024-11-30 05:10:00,SA1,1201.68000,120.95123
2024-11-30 05:10:00,TAS1,919.00000,110.48632
2024-11-30 05:10:00,VIC1,4114.65000,115.59433
2024-11-30 05:10:00,NSW1,6727.89000,120.42174
2024-11-30 05:10:00,QLD1,5973.06000,122.95000
2024-11-30 05:15:00,SA1,1194.51000,114.59263
2024-11-30 05:15:00,TAS1,922.85000,105.60466
2024-11-30 05:15:00,QLD1,5938.76000,112.75000
2024-11-30 05:15:00,VIC1,4162.69000,110.00000
2024-11-30 05:15:00,NSW1,6691.69000,111.85256
2024-11-30 05:20:00,NSW1,6655.91000,112.21545
2024-11-30 05:20:00,VIC1,4199.64000,111.11000
