DateStamp,Region,Demand,Price
2024-11-16 04:35:00,VIC1,3717.83000,-27.01000
2024-11-16 04:35:00,SA1,1360.23000,-25.76548
2024-11-16 04:35:00,TAS1,1008.70000,11.20000
2024-11-16 04:40:00,NSW1,6202.51000,70.00000
2024-11-16 04:40:00,QLD1,5577.85000,116.00000
2024-11-16 04:40:00,SA1,1387.08000,-25.99424
2024-11-16 04:40:00,TAS1,1024.93000,11.20000
2024-11-16 04:40:00,VIC1,3702.18000,-27.01000
2024-11-16 04:45:00,VIC1,3733.82000,-27.01000
2024-11-16 04:45:00,TAS1,1018.13000,11.20000
2024-11-16 04:45:00,NSW1,6197.24000,70.00000
2024-11-16 04:45:00,QLD1,5578.55000,144.61000
2024-11-16 04:45:00,SA1,1368.10000,-26.04535
2024-11-16 04:50:00,QLD1,5574.46000,122.00000
2024-11-16 04:50:00,SA1,1348.41000,-28.56077
2024-11-16 04:50:00,TAS1,1019.91000,11.20000
2024-11-16 04:50:00,VIC1,3696.81000,-30.01000
2024-11-16 04:50:00,NSW1,6140.93000,70.00000
2024-11-16 04:55:00,TAS1,1018.63000,11.24000
2024-11-16 04:55:00,SA1,1377.55000,-28.87168
2024-11-16 04:55:00,QLD1,5575.56000,225.75000
2024-11-16 04:55:00,NSW1,6220.33000,70.00000
2024-11-16 04:55:00,VIC1,3698.16000,-30.01000
2024-11-16 05:00:00,VIC1,3686.04000,-30.01000
2024-11-16 05:00:00,NSW1,6171.47000,70.00000
2024-11-16 05:00:00,QLD1,5585.24000,110.83012
2024-11-16 05:00:00,SA1,1344.63000,-28.65552
2024-11-16 05:00:00,TAS1,1021.87000,11.24000
2024-11-16 05:05:00,NSW1,6164.34000,70.00000
2024-11-16 05:05:00,VIC1,3721.25000,-30.01000
2024-11-16 05:05:00,TAS1,1022.08000,11.24000
2024-11-16 05:05:00,SA1,1362.12000,-28.63164
2024-11-16 05:05:00,QLD1,5582.75000,200.00000
2024-11-16 05:10:00,VIC1,3764.63000,-30.01000
2024-11-16 05:10:00,QLD1,5579.94000,205.00000
2024-11-16 05:10:00,TAS1,1028.85000,11.24000
2024-11-16 05:10:00,NSW1,6174.75000,75.80005
2024-11-16 05:10:00,SA1,1378.11000,-28.83918
2024-11-16 05:15:00,SA1,1367.69000,-28.61665
2024-11-16 05:15:00,VIC1,3762.80000,-30.01000
2024-11-16 05:15:00,TAS1,1031.59000,11.24000
2024-11-16 05:15:00,NSW1,6127.69000,70.00000
2024-11-16 05:15:00,QLD1,5628.73000,225.75000
2024-11-16 05:20:00,TAS1,1031.16000,11.24000
2024-11-16 05:20:00,VIC1,3752.95000,-30.01000
2024-11-16 05:20:00,SA1,1382.06000,-28.84739
2024-11-16 05:20:00,QLD1,5581.99000,144.61000
2024-11-16 05:20:00,NSW1,6205.21000,75.80005
2024-11-16 05:25:00,VIC1,3744.04000,-30.01000
2024-11-16 05:25:00,SA1,1370.78000,-28.64142
2024-11-16 05:25:00,NSW1,6134.85000,69.81000
2024-11-16 05:25:00,QLD1,5539.56000,153.83003
2024-11-16 05:25:00,TAS1,1032.54000,11.24000
2024-11-16 05:30:00,SA1,1366.09000,-28.63006
2024-11-16 05:30:00,QLD1,5503.50000,110.83012
2024-11-16 05:30:00,NSW1,6214.54000,70.00000
2024-11-16 05:30:00,TAS1,1033.89000,11.24000
2024-11-16 05:30:00,VIC1,3755.28000,-30.01000
2024-11-16 05:35:00,TAS1,1038.93000,11.24000
2024-11-16 05:35:00,VIC1,3754.05000,-30.01000
2024-11-16 05:35:00,NSW1,6104.87000,69.81000
2024-11-16 05:35:00,QLD1,5562.50000,116.00000
2024-11-16 05:35:00,SA1,1362.27000,-28.52930
2024-11-16 05:40:00,SA1,1369.04000,-28.75156
2024-11-16 05:40:00,QLD1,5530.05000,99.95000
2024-11-16 05:40:00,NSW1,6203.78000,70.00000
2024-11-16 05:40:00,VIC1,3750.26000,-30.01000
2024-11-16 05:40:00,TAS1,1038.17000,140.08000
2024-11-16 05:45:00,VIC1,3747.98000,-30.01000
2024-11-16 05:45:00,TAS1,1039.48000,11.20000
2024-11-16 05:45:00,NSW1,6197.13000,69.81000
2024-11-16 05:45:00,SA1,1372.35000,-28.76140
2024-11-16 05:45:00,QLD1,5491.91000,98.38168
2024-11-16 05:50:00,TAS1,1035.93000,11.20000
2024-11-16 05:50:00,SA1,1358.96000,-28.52405
2024-11-16 05:50:00,VIC1,3759.66000,-30.01000
2024-11-16 05:50:00,QLD1,5419.85000,83.44649
2024-11-16 05:50:00,NSW1,6217.72000,57.01008
2024-11-16 05:55:00,VIC1,3748.16000,-31.68667
2024-11-16 05:55:00,SA1,1354.68000,-30.00000
2024-11-16 05:55:00,QLD1,5447.08000,83.88395
2024-11-16 05:55:00,TAS1,1038.75000,11.20000
2024-11-16 05:55:00,NSW1,6135.69000,57.00993
2024-11-16 06:00:00,NSW1,6071.67000,-11.26000
2024-11-16 06:00:00,VIC1,3722.93000,-35.91111
2024-11-16 06:00:00,SA1,1352.05000,-34.00000
2024-11-16 06:00:00,QLD1,5407.42000,77.73006
2024-11-16 06:00:00,TAS1,1047.51000,11.20000
2024-11-16 06:05:00,TAS1,1046.20000,11.20000
2024-11-16 06:05:00,VIC1,3768.63000,-30.01000
2024-11-16 06:05:00,SA1,1326.13000,-34.00000
2024-11-16 06:05:00,QLD1,5399.24000,77.73006
2024-11-16 06:05:00,NSW1,6052.36000,-22.00000
2024-11-16 06:10:00,TAS1,1050.24000,11.20000
2024-11-16 06:10:00,SA1,1325.95000,-34.00000
2024-11-16 06:10:00,QLD1,5328.36000,55.75000
2024-11-16 06:10:00,NSW1,6059.45000,-22.00000
2024-11-16 06:10:00,VIC1,3742.52000,-30.01000
2024-11-16 06:15:00,VIC1,3737.49000,-36.20298
2024-11-16 06:15:00,NSW1,6114.50000,-15.00000
2024-11-16 06:15:00,QLD1,5387.69000,55.95000
2024-11-16 06:15:00,SA1,1313.66000,-34.00000
2024-11-16 06:15:00,TAS1,1051.45000,11.20000
2024-11-16 06:20:00,SA1,1303.44000,-37.00000
2024-11-16 06:20:00,VIC1,3690.62000,-38.55839
2024-11-16 06:20:00,TAS1,1070.86000,11.20000
2024-11-16 06:20:00,QLD1,5273.34000,-13.49473
2024-11-16 06:20:00,NSW1,6068.97000,-22.00000
2024-11-16 06:25:00,VIC1,3664.80000,-38.66441
2024-11-16 06:25:00,NSW1,6075.08000,-23.00000
2024-11-16 06:25:00,QLD1,5283.81000,-14.32561
2024-11-16 06:25:00,TAS1,1069.32000,-39.63678
2024-11-16 06:25:00,SA1,1305.26000,-37.00000
2024-11-16 06:30:00,QLD1,5221.73000,-18.89000
2024-11-16 06:30:00,NSW1,6066.50000,-29.41646
2024-11-16 06:30:00,VIC1,3669.10000,-39.05000
2024-11-16 06:30:00,TAS1,1055.84000,-41.46756
2024-11-16 06:30:00,SA1,1306.90000,-38.42936
2024-11-16 06:35:00,SA1,1291.45000,-38.24543
2024-11-16 06:35:00,QLD1,5186.98000,-0.01000
2024-11-16 06:35:00,VIC1,3655.22000,-39.05000
2024-11-16 06:35:00,NSW1,6150.09000,-14.99999
2024-11-16 06:35:00,TAS1,1061.66000,-41.59756
2024-11-16 06:40:00,TAS1,1057.29000,-46.40625
2024-11-16 06:40:00,SA1,1283.68000,-42.64163
2024-11-16 06:40:00,QLD1,5243.50000,9.17569
2024-11-16 06:40:00,VIC1,3592.49000,-43.50000
2024-11-16 06:40:00,NSW1,6219.04000,0.00016
2024-11-16 06:45:00,QLD1,5258.68000,58.88000
2024-11-16 06:45:00,TAS1,1064.43000,-50.00000
2024-11-16 06:45:00,NSW1,6215.49000,39.72760
2024-11-16 06:45:00,VIC1,3560.29000,-57.90000
2024-11-16 06:45:00,SA1,1239.36000,-56.25076
2024-11-16 06:50:00,NSW1,6153.83000,-0.67979
2024-11-16 06:50:00,VIC1,3516.36000,-50.68420
2024-11-16 06:50:00,TAS1,1080.06000,-50.00000
2024-11-16 06:50:00,QLD1,5218.42000,34.75000
2024-11-16 06:50:00,SA1,1214.43000,-49.18372
2024-11-16 06:55:00,VIC1,3487.43000,-53.69000
2024-11-16 06:55:00,TAS1,1149.58000,11.20000
2024-11-16 06:55:00,NSW1,6193.16000,20.00018
2024-11-16 06:55:00,QLD1,5196.02000,44.75003
2024-11-16 06:55:00,SA1,1215.02000,-52.11148
2024-11-16 07:00:00,SA1,1200.78000,-43.37110
2024-11-16 07:00:00,VIC1,3430.26000,-45.00008
2024-11-16 07:00:00,QLD1,5302.15000,85.79006
2024-11-16 07:00:00,NSW1,6228.02000,-0.00999
2024-11-16 07:00:00,TAS1,1136.25000,11.20000
2024-11-16 07:05:00,VIC1,3379.52000,-43.50000
2024-11-16 07:05:00,TAS1,1075.88000,-44.57206
2024-11-16 07:05:00,SA1,1179.97000,-42.77843
2024-11-16 07:05:00,QLD1,5353.24000,81.27771
2024-11-16 07:05:00,NSW1,6238.28000,57.02000
2024-11-16 07:10:00,TAS1,1092.27000,-50.00000
2024-11-16 07:10:00,NSW1,6266.08000,57.02000
2024-11-16 07:10:00,VIC1,3259.52000,-61.80000
2024-11-16 07:10:00,SA1,1125.79000,-60.74811
2024-11-16 07:10:00,QLD1,5418.84000,60.93037
2024-11-16 07:15:00,TAS1,1125.64000,11.20000
2024-11-16 07:15:00,VIC1,3239.39000,-61.80000
2024-11-16 07:15:00,SA1,1128.22000,-61.16527
2024-11-16 07:15:00,QLD1,5446.12000,77.75000
2024-11-16 07:15:00,NSW1,6320.71000,70.00000
2024-11-16 07:20:00,SA1,1149.17000,-62.19531
2024-11-16 07:20:00,QLD1,5449.65000,77.95000
2024-11-16 07:20:00,TAS1,1122.30000,11.20000
2024-11-16 07:20:00,NSW1,6190.43000,59.18791
2024-11-16 07:20:00,VIC1,3166.25000,-61.80000
2024-11-16 07:25:00,SA1,1157.15000,-43.81357
2024-11-16 07:25:00,VIC1,3157.57000,-43.50000
2024-11-16 07:25:00,TAS1,1119.57000,11.20000
2024-11-16 07:25:00,NSW1,6244.03000,57.01026
2024-11-16 07:25:00,QLD1,5437.79000,65.95642
2024-11-16 07:30:00,TAS1,1072.20000,11.20000
2024-11-16 07:30:00,NSW1,6248.31000,57.02000
2024-11-16 07:30:00,QLD1,5423.39000,58.55051
2024-11-16 07:30:00,SA1,1099.68000,-61.46947
2024-11-16 07:30:00,VIC1,3135.96000,-61.38000
2024-11-16 07:35:00,TAS1,1079.81000,11.20000
2024-11-16 07:35:00,SA1,1061.40000,-61.07272
2024-11-16 07:35:00,QLD1,5431.54000,77.68629
2024-11-16 07:35:00,VIC1,3052.37000,-61.80000
2024-11-16 07:35:00,NSW1,6238.45000,69.81000
2024-11-16 07:40:00,QLD1,5393.62000,55.95000
2024-11-16 07:40:00,TAS1,1068.80000,11.20000
2024-11-16 07:40:00,SA1,1018.21000,-59.59865
2024-11-16 07:40:00,NSW1,6156.52000,54.05623
2024-11-16 07:40:00,VIC1,2981.36000,-61.80000
2024-11-16 07:45:00,TAS1,1067.05000,11.20000
2024-11-16 07:45:00,SA1,1010.33000,-60.63672
2024-11-16 07:45:00,NSW1,6226.66000,57.02000
2024-11-16 07:45:00,QLD1,5415.47000,58.87952
2024-11-16 07:45:00,VIC1,2927.12000,-61.80000
2024-11-16 07:50:00,QLD1,5429.06000,85.00000
2024-11-16 07:50:00,NSW1,6269.17000,69.80994
2024-11-16 07:50:00,SA1,986.25000,-59.52430
2024-11-16 07:50:00,VIC1,2901.96000,-61.80000
2024-11-16 07:50:00,TAS1,1057.12000,11.20000
2024-11-16 07:55:00,VIC1,2807.79000,-64.55000
2024-11-16 07:55:00,TAS1,1060.01000,11.20000
2024-11-16 07:55:00,SA1,947.00000,-61.93927
