type,brand,planId,fuelType,brandName,displayName,lastUpdated,customerType,effectiveFrom,distributors,effectiveTo
MARKET,agl,AGL710795MRE1@EME,ELECTRICITY,AGL,Residential Seniors Saver,2024-02-16T03:13:38.562Z,RESIDENTIAL,2024-02-16T00:00:00.000Z,Endeavour,
MARKET,agl,AGL710794MRE1@EME,ELECTRICITY,AGL,Residential Seniors Saver,2024-02-16T03:13:38.559Z,RESIDENTIAL,2024-02-16T00:00:00.000Z,Endeavour,
MARKET,agl,AGL710793MRE1@EME,ELECTRICITY,AGL,Residential Seniors Saver,2024-02-16T03:13:38.526Z,RESIDENTIAL,2024-02-16T00:00:00.000Z,Endeavour,
MARKET,agl,AGL710791MRE1@EME,ELECTRICITY,AGL,Residential Seniors Saver,2024-02-16T03:13:38.380Z,RESIDENTIAL,2024-02-16T00:00:00.000Z,Endeavour,
MARKET,agl,AGL710825MRE1@EME,ELECTRICITY,AGL,Residential Solar Savers - New to AGL customers,2024-02-16T03:13:38.303Z,RESIDENTIAL,2024-02-16T00:00:00.000Z,Endeavour,
MARKET,agl,AGL445488MRE12@EME,ELECTRICITY,AGL,Residential Solar Battery Saver - No Exit Fee,2024-02-12T22:14:38.226Z,RESIDENTIAL,2024-02-13T00:00:00.000Z,SA Power Networks,
MARKET,agl,AGL445521MRE12@EME,ELECTRICITY,AGL,Residential Solar Battery Saver,2024-02-12T22:14:37.821Z,RESIDENTIAL,2024-02-13T00:00:00.000Z,Essential Energy,
MARKET,agl,AGL445517MRE13@EME,ELECTRICITY,AGL,Residential Solar Battery Saver,2024-02-12T22:14:37.770Z,RESIDENTIAL,2024-02-13T00:00:00.000Z,Energex,
MARKET,agl,AGL445516MRE12@EME,ELECTRICITY,AGL,Residential Solar Battery Saver - No Exit Fee,2024-02-12T22:14:37.735Z,RESIDENTIAL,2024-02-13T00:00:00.000Z,SA Power Networks,
MARKET,agl,AGL445504MRE12@EME,ELECTRICITY,AGL,Residential Solar Battery Saver - No Exit Fee,2024-02-12T22:14:37.723Z,RESIDENTIAL,2024-02-13T00:00:00.000Z,SA Power Networks,
MARKET,agl,AGL445493MRE12@EME,ELECTRICITY,AGL,Residential Solar Battery Saver,2024-02-12T22:14:37.656Z,RESIDENTIAL,2024-02-13T00:00:00.000Z,Essential Energy,
MARKET,agl,AGL361380MBE14@EME,ELECTRICITY,AGL,Business Value Saver - 3rd Party Partners(standard),2024-02-12T22:14:37.654Z,BUSINESS,2024-02-13T00:00:00.000Z,SA Power Networks,
MARKET,agl,AGL445512MRE12@EME,ELECTRICITY,AGL,Residential Solar Battery Saver - No Exit Fee,2024-02-12T22:14:37.642Z,RESIDENTIAL,2024-02-13T00:00:00.000Z,SA Power Networks,
MARKET,agl,AGL445507MRE12@EME,ELECTRICITY,AGL,Residential Solar Battery Saver - No Exit Fee,2024-02-12T22:14:37.628Z,RESIDENTIAL,2024-02-13T00:00:00.000Z,SA Power Networks,
MARKET,agl,AGL361427MBE13@EME,ELECTRICITY,AGL,Business Value Saver - 3rd Party Partners(standard),2024-02-12T22:14:37.626Z,BUSINESS,2024-02-13T00:00:00.000Z,SA Power Networks,
MARKET,agl,AGL361381MBE13@EME,ELECTRICITY,AGL,Business Value Saver - 3rd Party Partners(standard),2024-02-12T22:14:37.437Z,BUSINESS,2024-02-13T00:00:00.000Z,SA Power Networks,
MARKET,agl,AGL698099MBE2@EME,ELECTRICITY,AGL,Business Value Saver,2024-02-12T22:14:37.361Z,BUSINESS,2024-02-13T00:00:00.000Z,SA Power Networks,
MARKET,agl,AGL698083MBE2@EME,ELECTRICITY,AGL,Business Value Saver,2024-02-12T22:14:37.278Z,BUSINESS,2024-02-13T00:00:00.000Z,Essential Energy,
MARKET,agl,AGL698086MBE2@EME,ELECTRICITY,AGL,Business Value Saver,2024-02-12T22:14:37.113Z,BUSINESS,2024-02-13T00:00:00.000Z,Essential Energy,
MARKET,agl,AGL698092MBE2@EME,ELECTRICITY,AGL,Business Value Saver,2024-02-12T22:14:37.085Z,BUSINESS,2024-02-13T00:00:00.000Z,SA Power Networks,
MARKET,agl,AGL698097MBE2@EME,ELECTRICITY,AGL,Business Value Saver,2024-02-12T22:14:37.083Z,BUSINESS,2024-02-13T00:00:00.000Z,SA Power Networks,
MARKET,agl,AGL698098MBE2@EME,ELECTRICITY,AGL,Business Value Saver,2024-02-12T22:14:37.082Z,BUSINESS,2024-02-13T00:00:00.000Z,SA Power Networks,
MARKET,agl,AGL698100MBE2@EME,ELECTRICITY,AGL,Business Value Saver,2024-02-12T22:14:37.030Z,BUSINESS,2024-02-13T00:00:00.000Z,SA Power Networks,
MARKET,agl,AGL698095MBE2@EME,ELECTRICITY,AGL,Business Value Saver,2024-02-12T22:14:37.019Z,BUSINESS,2024-02-13T00:00:00.000Z,SA Power Networks,
MARKET,agl,AGL698093MBE2@EME,ELECTRICITY,AGL,Business Value Saver,2024-02-12T22:14:37.017Z,BUSINESS,2024-02-13T00:00:00.000Z,SA Power Networks,
MARKET,agl,AGL698082MBE2@EME,ELECTRICITY,AGL,Business Value Saver,2024-02-12T22:14:36.971Z,BUSINESS,2024-02-13T00:00:00.000Z,Essential Energy,
MARKET,agl,AGL445515MRE12@EME,ELECTRICITY,AGL,Residential Solar Battery Saver,2024-02-12T22:14:36.878Z,RESIDENTIAL,2024-02-13T00:00:00.000Z,Endeavour,
MARKET,agl,AGL698094MBE2@EME,ELECTRICITY,AGL,Business Value Saver,2024-02-12T22:14:36.858Z,BUSINESS,2024-02-13T00:00:00.000Z,SA Power Networks,
MARKET,agl,AGL445509MRE12@EME,ELECTRICITY,AGL,Residential Solar Battery Saver,2024-02-12T22:14:36.817Z,RESIDENTIAL,2024-02-13T00:00:00.000Z,Ausgrid,
MARKET,agl,AGL445510MRE12@EME,ELECTRICITY,AGL,Residential Solar Battery Saver,2024-02-12T22:14:36.815Z,RESIDENTIAL,2024-02-13T00:00:00.000Z,Essential Energy Far West,
MARKET,agl,AGL445514MRE12@EME,ELECTRICITY,AGL,Residential Solar Battery Saver,2024-02-12T22:14:36.731Z,RESIDENTIAL,2024-02-13T00:00:00.000Z,Essential Energy Far West,
MARKET,agl,AGL445505MRE12@EME,ELECTRICITY,AGL,Residential Solar Battery Saver,2024-02-12T22:14:36.730Z,RESIDENTIAL,2024-02-13T00:00:00.000Z,Essential Energy Far West,
MARKET,agl,AGL445502MRE12@EME,ELECTRICITY,AGL,Residential Solar Battery Saver,2024-02-12T22:14:36.728Z,RESIDENTIAL,2024-02-13T00:00:00.000Z,Essential Energy Far West,
MARKET,agl,AGL445491MRE12@EME,ELECTRICITY,AGL,Residential Solar Battery Saver,2024-02-12T22:14:36.518Z,RESIDENTIAL,2024-02-13T00:00:00.000Z,Ausgrid,
MARKET,agl,AGL698036MRE2@EME,ELECTRICITY,AGL,Residential Value Saver (standard),2024-02-12T22:14:36.357Z,RESIDENTIAL,2024-02-13T00:00:00.000Z,Essential Energy,
MARKET,agl,AGL547762MRE14@EME,ELECTRICITY,AGL,Residential Value Saver - New AGL Customers,2024-02-12T22:14:36.118Z,RESIDENTIAL,2024-02-13T00:00:00.000Z,Energex,
MARKET,agl,AGL445490MRE12@EME,ELECTRICITY,AGL,Residential Solar Battery Saver,2024-02-12T22:14:36.102Z,RESIDENTIAL,2024-02-13T00:00:00.000Z,Energex,
MARKET,agl,AGL547768MRE11@EME,ELECTRICITY,AGL,Residential Seniors Saver - New AGL Customers,2024-02-12T22:14:35.957Z,RESIDENTIAL,2024-02-13T00:00:00.000Z,Energex,
MARKET,agl,AGL698088MBE2@EME,ELECTRICITY,AGL,Business Value Saver,2024-02-12T22:14:35.922Z,BUSINESS,2024-02-13T00:00:00.000Z,Ausgrid,
MARKET,agl,AGL698091MBE2@EME,ELECTRICITY,AGL,Business Value Saver,2024-02-12T22:14:35.898Z,BUSINESS,2024-02-13T00:00:00.000Z,Essential Energy,
MARKET,agl,AGL698090MBE2@EME,ELECTRICITY,AGL,Business Value Saver,2024-02-12T22:14:35.896Z,BUSINESS,2024-02-13T00:00:00.000Z,Essential Energy,
MARKET,agl,AGL445498MRE12@EME,ELECTRICITY,AGL,Residential Solar Battery Saver,2024-02-12T22:14:35.815Z,RESIDENTIAL,2024-02-13T00:00:00.000Z,Ausgrid,
MARKET,agl,AGL445499MRE12@EME,ELECTRICITY,AGL,Residential Solar Battery Saver,2024-02-12T22:14:35.538Z,RESIDENTIAL,2024-02-13T00:00:00.000Z,Ausgrid,
MARKET,agl,AGL698081MBE2@EME,ELECTRICITY,AGL,Business Value Saver,2024-02-12T22:14:35.424Z,BUSINESS,2024-02-13T00:00:00.000Z,Energex,
MARKET,agl,AGL547760MRE14@EME,ELECTRICITY,AGL,Residential Value Saver - New AGL Customers,2024-02-12T22:14:35.396Z,RESIDENTIAL,2024-02-13T00:00:00.000Z,Energex,
MARKET,agl,AGL547757MRE14@EME,ELECTRICITY,AGL,Residential Value Saver - New AGL Customers,2024-02-12T22:14:35.382Z,RESIDENTIAL,2024-02-13T00:00:00.000Z,Energex,
MARKET,agl,AGL542819MRE14@EME,ELECTRICITY,AGL,Residential Value Saver-3rd Party Partners (new to AGL,2024-02-12T22:14:35.380Z,RESIDENTIAL,2024-02-13T00:00:00.000Z,Energex,
MARKET,agl,AGL547756MRE14@EME,ELECTRICITY,AGL,Residential Value Saver - New AGL Customers,2024-02-12T22:14:35.377Z,RESIDENTIAL,2024-02-13T00:00:00.000Z,Energex,
MARKET,agl,AGL542818MRE14@EME,ELECTRICITY,AGL,Residential Value Saver-3rd Party Partners (new to AGL,2024-02-12T22:14:35.375Z,RESIDENTIAL,2024-02-13T00:00:00.000Z,Energex,
MARKET,agl,AGL542810MRE14@EME,ELECTRICITY,AGL,Residential Value Saver-3rd Party Partners (new to AGL,2024-02-12T22:14:35.362Z,RESIDENTIAL,2024-02-13T00:00:00.000Z,Energex,
MARKET,agl,AGL698087MBE2@EME,ELECTRICITY,AGL,Business Value Saver,2024-02-12T22:14:35.353Z,BUSINESS,2024-02-13T00:00:00.000Z,Energex,
MARKET,agl,AGL542811MRE14@EME,ELECTRICITY,AGL,Residential Value Saver-3rd Party Partners (new to AGL,2024-02-12T22:14:35.313Z,RESIDENTIAL,2024-02-13T00:00:00.000Z,Energex,
MARKET,agl,AGL542801MRE14@EME,ELECTRICITY,AGL,Residential Value Saver - 3rd Party Partners (standard),2024-02-12T22:14:35.301Z,RESIDENTIAL,2024-02-13T00:00:00.000Z,Energex,
MARKET,agl,AGL542809MRE14@EME,ELECTRICITY,AGL,Residential Value Saver - 3rd Party Partners (standard),2024-02-12T22:14:35.299Z,RESIDENTIAL,2024-02-13T00:00:00.000Z,Energex,
MARKET,agl,AGL542800MRE14@EME,ELECTRICITY,AGL,Residential Value Saver - 3rd Party Partners (standard),2024-02-12T22:14:35.257Z,RESIDENTIAL,2024-02-13T00:00:00.000Z,Energex,
MARKET,agl,AGL445496MRE12@EME,ELECTRICITY,AGL,Residential Solar Battery Saver,2024-02-12T22:14:35.163Z,RESIDENTIAL,2024-02-13T00:00:00.000Z,Endeavour,
MARKET,agl,AGL445495MRE12@EME,ELECTRICITY,AGL,Residential Solar Battery Saver,2024-02-12T22:14:35.102Z,RESIDENTIAL,2024-02-13T00:00:00.000Z,Energex,
MARKET,agl,AGL445522MRE12@EME,ELECTRICITY,AGL,Residential Solar Battery Saver,2024-02-12T22:14:35.079Z,RESIDENTIAL,2024-02-13T00:00:00.000Z,Endeavour,
MARKET,agl,AGL445497MRE12@EME,ELECTRICITY,AGL,Residential Solar Battery Saver,2024-02-12T22:14:35.061Z,RESIDENTIAL,2024-02-13T00:00:00.000Z,Endeavour,
MARKET,agl,AGL698084MBE2@EME,ELECTRICITY,AGL,Business Value Saver,2024-02-12T22:14:34.856Z,BUSINESS,2024-02-13T00:00:00.000Z,Endeavour,
MARKET,agl,AGL698085MBE2@EME,ELECTRICITY,AGL,Business Value Saver,2024-02-12T22:14:34.710Z,BUSINESS,2024-02-13T00:00:00.000Z,Endeavour,
MARKET,agl,AGL698089MBE2@EME,ELECTRICITY,AGL,Business Value Saver,2024-02-12T22:14:34.618Z,BUSINESS,2024-02-13T00:00:00.000Z,Energex,
MARKET,agl,AGL445503MRE12@EME,ELECTRICITY,AGL,Residential Solar Battery Saver,2024-02-12T22:14:34.402Z,RESIDENTIAL,2024-02-13T00:00:00.000Z,Endeavour,
MARKET,agl,AGL445508MRE12@EME,ELECTRICITY,AGL,Residential Solar Battery Saver,2024-02-12T22:14:34.320Z,RESIDENTIAL,2024-02-13T00:00:00.000Z,Energex,
MARKET,agl,AGL445501MRE12@EME,ELECTRICITY,AGL,Residential Solar Battery Saver,2024-02-12T22:14:32.899Z,RESIDENTIAL,2024-02-13T00:00:00.000Z,Endeavour,
MARKET,agl,AGL698048MRE2@EME,ELECTRICITY,AGL,Residential Solar Savers - No Exit Fee,2024-02-12T22:14:30.394Z,RESIDENTIAL,2024-02-13T00:00:00.000Z,SA Power Networks,
MARKET,agl,AGL698053MRE2@EME,ELECTRICITY,AGL,Residential Solar Savers - No Exit Fee,2024-02-12T22:14:30.330Z,RESIDENTIAL,2024-02-13T00:00:00.000Z,SA Power Networks,
MARKET,agl,AGL698044MRE2@EME,ELECTRICITY,AGL,Residential Value Saver (standard) - No Exit Fee,2024-02-12T22:14:30.141Z,RESIDENTIAL,2024-02-13T00:00:00.000Z,SA Power Networks,
MARKET,agl,AGL698052MRE2@EME,ELECTRICITY,AGL,Residential Value Saver (standard) - No Exit Fee,2024-02-12T22:14:30.090Z,RESIDENTIAL,2024-02-13T00:00:00.000Z,SA Power Networks,
MARKET,agl,AGL698079MBE2@EME,ELECTRICITY,AGL,Business Value Saver,2024-02-12T22:14:29.963Z,BUSINESS,2024-02-13T00:00:00.000Z,Endeavour,
MARKET,agl,AGL698047MRE2@EME,ELECTRICITY,AGL,Residential Solar Savers - No Exit Fee,2024-02-12T22:14:29.961Z,RESIDENTIAL,2024-02-13T00:00:00.000Z,SA Power Networks,
MARKET,agl,AGL698049MRE2@EME,ELECTRICITY,AGL,Residential Solar Savers - No Exit Fee,2024-02-12T22:14:29.879Z,RESIDENTIAL,2024-02-13T00:00:00.000Z,SA Power Networks,
MARKET,agl,AGL698051MRE2@EME,ELECTRICITY,AGL,Residential Solar Savers - No Exit Fee,2024-02-12T22:14:29.877Z,RESIDENTIAL,2024-02-13T00:00:00.000Z,SA Power Networks,
MARKET,agl,AGL698039MRE2@EME,ELECTRICITY,AGL,Residential Value Saver (standard),2024-02-12T22:14:29.853Z,RESIDENTIAL,2024-02-13T00:00:00.000Z,Energex,
MARKET,agl,AGL698046MRE2@EME,ELECTRICITY,AGL,Residential Solar Savers - No Exit Fee,2024-02-12T22:14:29.319Z,RESIDENTIAL,2024-02-13T00:00:00.000Z,SA Power Networks,
MARKET,agl,AGL698038MRE2@EME,ELECTRICITY,AGL,Residential Value Saver (standard),2024-02-12T22:14:29.131Z,RESIDENTIAL,2024-02-13T00:00:00.000Z,Ausgrid,
MARKET,agl,AGL698071MBE2@EME,ELECTRICITY,AGL,Business Value Saver,2024-02-12T22:14:29.072Z,BUSINESS,2024-02-13T00:00:00.000Z,Ausgrid,
MARKET,agl,AGL698035MRE2@EME,ELECTRICITY,AGL,Residential Value Saver (standard),2024-02-12T22:14:29.070Z,RESIDENTIAL,2024-02-13T00:00:00.000Z,Essential Energy Far West,
MARKET,agl,AGL698045MRE2@EME,ELECTRICITY,AGL,Residential Value Saver (standard) - No Exit Fee,2024-02-12T22:14:29.058Z,RESIDENTIAL,2024-02-13T00:00:00.000Z,SA Power Networks,
MARKET,agl,AGL698075MBE2@EME,ELECTRICITY,AGL,Business Value Saver,2024-02-12T22:14:28.932Z,BUSINESS,2024-02-13T00:00:00.000Z,Energex,
MARKET,agl,AGL698054MRE2@EME,ELECTRICITY,AGL,Residential Value Saver (standard) - No Exit Fee,2024-02-12T22:14:28.795Z,RESIDENTIAL,2024-02-13T00:00:00.000Z,SA Power Networks,
MARKET,agl,AGL698055MRE2@EME,ELECTRICITY,AGL,Residential Value Saver (standard) - No Exit Fee,2024-02-12T22:14:28.756Z,RESIDENTIAL,2024-02-13T00:00:00.000Z,SA Power Networks,
MARKET,agl,AGL698073MBE2@EME,ELECTRICITY,AGL,Business Value Saver,2024-02-12T22:14:28.577Z,BUSINESS,2024-02-13T00:00:00.000Z,Endeavour,
MARKET,agl,AGL698043MRE2@EME,ELECTRICITY,AGL,Residential Value Saver (standard),2024-02-12T22:14:28.438Z,RESIDENTIAL,2024-02-13T00:00:00.000Z,Energex,
MARKET,agl,AGL698064MBE2@EME,ELECTRICITY,AGL,Business Value Saver,2024-02-12T22:14:27.957Z,BUSINESS,2024-02-13T00:00:00.000Z,Endeavour,
MARKET,agl,AGL698078MBE2@EME,ELECTRICITY,AGL,Business Value Saver,2024-02-12T22:14:27.895Z,BUSINESS,2024-02-13T00:00:00.000Z,Ausgrid,
MARKET,agl,AGL698025MRE2@EME,ELECTRICITY,AGL,Residential Value Saver (standard),2024-02-12T22:14:27.853Z,RESIDENTIAL,2024-02-13T00:00:00.000Z,Essential Energy Far West,
MARKET,agl,AGL698062MBE2@EME,ELECTRICITY,AGL,Business Value Saver,2024-02-12T22:14:27.794Z,BUSINESS,2024-02-13T00:00:00.000Z,Ausgrid,
MARKET,agl,AGL698042MRE2@EME,ELECTRICITY,AGL,Residential Value Saver (standard),2024-02-12T22:14:27.498Z,RESIDENTIAL,2024-02-13T00:00:00.000Z,Ausgrid,
MARKET,agl,AGL698067MBE2@EME,ELECTRICITY,AGL,Business Value Saver,2024-02-12T22:14:27.456Z,BUSINESS,2024-02-13T00:00:00.000Z,Essential Energy,
MARKET,agl,AGL698066MBE2@EME,ELECTRICITY,AGL,Business Value Saver,2024-02-12T22:14:27.430Z,BUSINESS,2024-02-13T00:00:00.000Z,Essential Energy,
MARKET,agl,AGL686437MRE4@EME,ELECTRICITY,AGL,Residential Netflix Plan - New AGL Customers Only,2024-02-12T22:14:27.418Z,RESIDENTIAL,2024-02-13T00:00:00.000Z,Essential Energy Far West,
MARKET,agl,AGL698070MBE2@EME,ELECTRICITY,AGL,Business Value Saver,2024-02-12T22:14:27.359Z,BUSINESS,2024-02-13T00:00:00.000Z,Essential Energy,
MARKET,agl,AGL698040MRE2@EME,ELECTRICITY,AGL,Residential Value Saver (standard),2024-02-12T22:14:27.332Z,RESIDENTIAL,2024-02-13T00:00:00.000Z,Essential Energy,
MARKET,agl,AGL698034MRE2@EME,ELECTRICITY,AGL,Residential Value Saver (standard),2024-02-12T22:14:27.092Z,RESIDENTIAL,2024-02-13T00:00:00.000Z,Endeavour,
MARKET,agl,AGL698076MBE2@EME,ELECTRICITY,AGL,Business Value Saver,2024-02-12T22:14:27.030Z,BUSINESS,2024-02-13T00:00:00.000Z,Endeavour,
MARKET,agl,AGL698074MBE2@EME,ELECTRICITY,AGL,Business Value Saver,2024-02-12T22:14:26.992Z,BUSINESS,2024-02-13T00:00:00.000Z,Energex,
MARKET,agl,AGL698063MBE2@EME,ELECTRICITY,AGL,Business Value Saver,2024-02-12T22:14:26.916Z,BUSINESS,2024-02-13T00:00:00.000Z,Ausgrid,
MARKET,agl,AGL698065MBE2@EME,ELECTRICITY,AGL,Business Value Saver,2024-02-12T22:14:26.872Z,BUSINESS,2024-02-13T00:00:00.000Z,Ausgrid,
MARKET,agl,AGL698080MBE2@EME,ELECTRICITY,AGL,Business Value Saver,2024-02-12T22:14:26.252Z,BUSINESS,2024-02-13T00:00:00.000Z,Energex,
MARKET,agl,AGL686436MRE4@EME,ELECTRICITY,AGL,Residential Netflix Plan - New AGL Customers Only,2024-02-12T22:14:26.245Z,RESIDENTIAL,2024-02-13T00:00:00.000Z,Ausgrid,
MARKET,agl,AGL698072MBE2@EME,ELECTRICITY,AGL,Business Value Saver,2024-02-12T22:14:25.380Z,BUSINESS,2024-02-13T00:00:00.000Z,Endeavour,
MARKET,agl,AGL698069MBE2@EME,ELECTRICITY,AGL,Business Value Saver,2024-02-12T22:14:25.255Z,BUSINESS,2024-02-13T00:00:00.000Z,Endeavour,
MARKET,agl,AGL698037MRE2@EME,ELECTRICITY,AGL,Residential Value Saver (standard),2024-02-12T22:14:25.191Z,RESIDENTIAL,2024-02-13T00:00:00.000Z,Endeavour,
MARKET,agl,AGL360644MRE17@EME,ELECTRICITY,AGL,Residential Value Saver(Westpac Customers)-No Exit Fee,2024-02-12T22:14:24.684Z,RESIDENTIAL,2024-02-13T00:00:00.000Z,SA Power Networks,
MARKET,agl,AGL361437MBE14@EME,ELECTRICITY,AGL,Business Value Saver - 3rd Party Partners (standard),2024-02-12T22:14:24.454Z,BUSINESS,2024-02-13T00:00:00.000Z,Ausgrid,
MARKET,agl,AGL361444MBE13@EME,ELECTRICITY,AGL,Business Value Saver - 3rd Party Partners(standard),2024-02-12T22:14:24.439Z,BUSINESS,2024-02-13T00:00:00.000Z,SA Power Networks,
MARKET,agl,AGL361443MBE14@EME,ELECTRICITY,AGL,Business Value Saver - 3rd Party Partners (standard),2024-02-12T22:14:24.304Z,BUSINESS,2024-02-13T00:00:00.000Z,Essential Energy,
MARKET,agl,AGL361434MBE14@EME,ELECTRICITY,AGL,Business Value Saver - 3rd Party Partners (standard),2024-02-12T22:14:24.302Z,BUSINESS,2024-02-13T00:00:00.000Z,Endeavour,
MARKET,agl,AGL359246MRE17@EME,ELECTRICITY,AGL,Residential Value Saver (standard),2024-02-12T22:14:24.254Z,RESIDENTIAL,2024-02-13T00:00:00.000Z,Essential Energy Far West,
MARKET,agl,AGL361450MBE14@EME,ELECTRICITY,AGL,Business Value Saver - 3rd Party Partners (standard),2024-02-12T22:14:24.115Z,BUSINESS,2024-02-13T00:00:00.000Z,Essential Energy,
MARKET,agl,AGL361433MBE13@EME,ELECTRICITY,AGL,Business Value Saver - 3rd Party Partners(standard),2024-02-12T22:14:23.983Z,BUSINESS,2024-02-13T00:00:00.000Z,SA Power Networks,
MARKET,agl,AGL361429MBE14@EME,ELECTRICITY,AGL,Business Value Saver - 3rd Party Partners (standard),2024-02-12T22:14:23.874Z,BUSINESS,2024-02-13T00:00:00.000Z,Essential Energy,
MARKET,agl,AGL698041MRE2@EME,ELECTRICITY,AGL,Residential Value Saver (standard),2024-02-12T22:14:23.769Z,RESIDENTIAL,2024-02-13T00:00:00.000Z,Endeavour,
MARKET,agl,AGL686438MRE3@EME,ELECTRICITY,AGL,Residential Netflix Plan - New AGL Customers Only,2024-02-12T22:14:23.757Z,RESIDENTIAL,2024-02-13T00:00:00.000Z,Energex,
MARKET,agl,AGL361378MBE13@EME,ELECTRICITY,AGL,Business Value Saver - 3rd Party Partners(standard),2024-02-12T22:14:23.438Z,BUSINESS,2024-02-13T00:00:00.000Z,SA Power Networks,
MARKET,agl,AGL361379MBE14@EME,ELECTRICITY,AGL,Business Value Saver - 3rd Party Partners(standard),2024-02-12T22:14:23.374Z,BUSINESS,2024-02-13T00:00:00.000Z,SA Power Networks,
MARKET,agl,AGL361428MBE14@EME,ELECTRICITY,AGL,Business Value Saver - 3rd Party Partners (standard),2024-02-12T22:14:22.720Z,BUSINESS,2024-02-13T00:00:00.000Z,Endeavour,
MARKET,agl,AGL361447MBE14@EME,ELECTRICITY,AGL,Business Value Saver - 3rd Party Partners (standard),2024-02-12T22:14:22.677Z,BUSINESS,2024-02-13T00:00:00.000Z,Essential Energy,
MARKET,agl,AGL361439MBE14@EME,ELECTRICITY,AGL,Business Value Saver - 3rd Party Partners (standard),2024-02-12T22:14:22.158Z,BUSINESS,2024-02-13T00:00:00.000Z,Essential Energy,
MARKET,agl,AGL361456MBE15@EME,ELECTRICITY,AGL,Business Value Saver - 3rd Party Partners (standard),2024-02-12T22:14:21.902Z,BUSINESS,2024-02-13T00:00:00.000Z,Energex,
MARKET,agl,AGL361448MBE14@EME,ELECTRICITY,AGL,Business Value Saver - 3rd Party Partners (standard),2024-02-12T22:14:20.983Z,BUSINESS,2024-02-13T00:00:00.000Z,Essential Energy,
MARKET,agl,AGL361453MBE14@EME,ELECTRICITY,AGL,Business Value Saver - 3rd Party Partners (standard),2024-02-12T22:14:20.759Z,BUSINESS,2024-02-13T00:00:00.000Z,Ausgrid,
MARKET,agl,AGL361436MBE14@EME,ELECTRICITY,AGL,Business Value Saver - 3rd Party Partners (standard),2024-02-12T22:14:20.717Z,BUSINESS,2024-02-13T00:00:00.000Z,Endeavour,
MARKET,agl,AGL359254MRE17@EME,ELECTRICITY,AGL,Residential Value Saver (standard),2024-02-12T22:14:20.500Z,RESIDENTIAL,2024-02-13T00:00:00.000Z,Essential Energy Far West,
MARKET,agl,AGL361377MBE14@EME,ELECTRICITY,AGL,Business Value Saver - 3rd Party Partners (standard),2024-02-12T22:14:20.272Z,BUSINESS,2024-02-13T00:00:00.000Z,Ausgrid,
MARKET,agl,AGL361452MBE14@EME,ELECTRICITY,AGL,Business Value Saver - 3rd Party Partners(standard),2024-02-12T22:14:20.007Z,BUSINESS,2024-02-13T00:00:00.000Z,SA Power Networks,
MARKET,agl,AGL361454MBE14@EME,ELECTRICITY,AGL,Business Value Saver - 3rd Party Partners (standard),2024-02-12T22:14:19.461Z,BUSINESS,2024-02-13T00:00:00.000Z,Ausgrid,
MARKET,agl,AGL359251MRE17@EME,ELECTRICITY,AGL,Residential Value Saver (standard),2024-02-12T22:14:19.441Z,RESIDENTIAL,2024-02-13T00:00:00.000Z,Endeavour,
MARKET,agl,AGL361445MBE15@EME,ELECTRICITY,AGL,Business Value Saver - 3rd Party Partners (standard),2024-02-12T22:14:19.380Z,BUSINESS,2024-02-13T00:00:00.000Z,Endeavour,
MARKET,agl,AGL361446MBE14@EME,ELECTRICITY,AGL,Business Value Saver - 3rd Party Partners (standard),2024-02-12T22:14:18.853Z,BUSINESS,2024-02-13T00:00:00.000Z,Endeavour,
MARKET,agl,AGL361441MBE14@EME,ELECTRICITY,AGL,Business Value Saver - 3rd Party Partners (standard),2024-02-12T22:14:17.756Z,BUSINESS,2024-02-13T00:00:00.000Z,Endeavour,
MARKET,agl,AGL359257MRE17@EME,ELECTRICITY,AGL,Residential Value Saver - 3rd Party Partners (standard),2024-02-12T22:14:17.737Z,RESIDENTIAL,2024-02-13T00:00:00.000Z,Essential Energy Far West,
MARKET,agl,AGL359249MRE17@EME,ELECTRICITY,AGL,Residential Value Saver (standard),2024-02-12T22:14:17.403Z,RESIDENTIAL,2024-02-13T00:00:00.000Z,Endeavour,
MARKET,agl,AGL361432MBE15@EME,ELECTRICITY,AGL,Business Value Saver - 3rd Party Partners (standard),2024-02-12T22:14:16.253Z,BUSINESS,2024-02-13T00:00:00.000Z,Energex,
MARKET,agl,AGL361431MBE14@EME,ELECTRICITY,AGL,Business Value Saver - 3rd Party Partners (standard),2024-02-12T22:14:16.033Z,BUSINESS,2024-02-13T00:00:00.000Z,Ausgrid,
MARKET,agl,AGL686446MRE4@EME,ELECTRICITY,AGL,Residential Netflix Plan - New AGL Customers Only,2024-02-12T22:14:15.967Z,RESIDENTIAL,2024-02-13T00:00:00.000Z,Essential Energy Far West,
MARKET,agl,AGL686453MRE3@EME,ELECTRICITY,AGL,Residential Netflix Plan(New AGL Customers)-No Exit Fee,2024-02-12T22:14:15.565Z,RESIDENTIAL,2024-02-13T00:00:00.000Z,SA Power Networks,
MARKET,agl,AGL686450MRE3@EME,ELECTRICITY,AGL,Residential Netflix Plan - New AGL Customers Only,2024-02-12T22:14:15.555Z,RESIDENTIAL,2024-02-13T00:00:00.000Z,Energex,
MARKET,agl,AGL361457MBE14@EME,ELECTRICITY,AGL,Business Value Saver - 3rd Party Partners (standard),2024-02-12T22:14:15.473Z,BUSINESS,2024-02-13T00:00:00.000Z,Endeavour,
