planId,distributor,brandName,displayName,planType,effectiveFrom,effectiveTo,dmoPrice,annualUsage,supplyCharge,demandCharge,estimatedCharge,differenceDmoPrice
ACT670962MRE1@EME,Endeavour,ActewAGL,Simple Saver,MARKET,2023-11-04 00:00:00+00:00,2024-06-30 00:00:00+00:00,2228.0,4913,362.34,1298.417466,1660.757466,-567.242534
ACT657786MRE1@EME,Endeavour,ActewAGL,Solar Saver 5% - single rate,MARKET,2023-09-05 00:00:00+00:00,2024-06-30 00:00:00+00:00,2228.0,4913,376.98,1547.595,1924.575,-303.42499999999995
ACT345580MRE5@EME,Endeavour,ActewAGL,Battery Saver,MARKET,2023-07-04 00:00:00+00:00,2024-06-30 00:00:00+00:00,2228.0,4913,409.92,1615.1192720000001,2025.0392720000002,-202.9607279999998
ACT64408SRE6@EME,Endeavour,ActewAGL,Home plan,STANDING,2023-07-01 00:00:00+00:00,2024-06-30 00:00:00+00:00,2228.0,4913,409.92,1615.1192720000001,2025.0392720000002,-202.9607279999998
ALI683091MRE2@EME,Energex,Alinta Energy,BetterDeal - Single Rate,MARKET,2023-12-01 00:00:00+00:00,,1969.0,4613,419.802,1370.061,1789.8629999999998,-179.13700000000017
ALI641911MRE1@EME,Energex,Alinta Energy,Carbon Balance - Single Rate,MARKET,2023-08-01 00:00:00+00:00,,1969.0,4613,394.62119999999993,1460.9371,1855.5583000000001,-113.44169999999986
ALI476183MRE3@EME,Energex,Alinta Energy,Priority Plus - Single Rate,MARKET,2023-07-01 00:00:00+00:00,,1969.0,4613,382.0308,1246.8939,1628.9247,-340.07529999999997
ALI463761MRE4@EME,Energex,Alinta Energy,HomeDeal - Single Rate,MARKET,2023-07-01 00:00:00+00:00,,1969.0,4613,394.62119999999993,1287.9496,1682.5708,-286.42920000000004
ALI13181SRE14@EME,Energex,Alinta Energy,Standing Offer (SR),STANDING,2023-07-01 00:00:00+00:00,,1969.0,4613,419.802,1370.061,1789.8629999999998,-179.13700000000017
AMB706114MRE1@EME,SA Power Networks,Amber ,CommBank Homeowner: Variable Prices (estimate only),MARKET,2024-02-01 00:00:00+00:00,,2279.0,4011,347.6268,1190.7054600000001,1538.3322600000001,-740.6677399999999
AMB706102MRE1@EME,SA Power Networks,Amber ,CommBank Everyday Plus: Variable Prices (estimate only),MARKET,2024-02-01 00:00:00+00:00,,2279.0,4011,347.6268,1190.7054600000001,1538.3322600000001,-740.6677399999999
AMB706110MRE1@EME,Endeavour,Amber ,CommBank Homeowner: Variable Prices (estimate only),MARKET,2024-02-01 00:00:00+00:00,,2228.0,4913,303.414,1191.8938,1495.3078,-732.6922
AMB706078MRE1@EME,SA Power Networks,Amber ,CommBank: Variable Prices (estimate only),MARKET,2024-02-01 00:00:00+00:00,,2279.0,4011,347.6268,1190.7054600000001,1538.3322600000001,-740.6677399999999
AMB706090MRE1@EME,SA Power Networks,Amber ,CommBank Everyday: Variable Prices (estimate only),MARKET,2024-02-01 00:00:00+00:00,,2279.0,4011,347.6268,1190.7054600000001,1538.3322600000001,-740.6677399999999
AMB706066MRE1@EME,SA Power Networks,Amber ,Amber Plan: Variable Wholesale Prices (estimate only),MARKET,2024-02-01 00:00:00+00:00,,2279.0,4011,347.6268,1190.7054600000001,1538.3322600000001,-740.6677399999999
AMB706097MRE1@EME,Ausgrid,Amber ,CommBank Everyday Plus: Variable Prices (estimate only),MARKET,2024-02-01 00:00:00+00:00,,1827.0,3911,273.8046,960.50249,1234.30709,-592.69291
AMB706109MRE1@EME,Ausgrid,Amber ,CommBank Homeowner: Variable Prices (estimate only),MARKET,2024-02-01 00:00:00+00:00,,1827.0,3911,273.8046,960.50249,1234.30709,-592.69291
AMB706073MRE1@EME,Ausgrid,Amber ,CommBank: Variable Prices (estimate only),MARKET,2024-02-01 00:00:00+00:00,,1827.0,3911,273.8046,960.50249,1234.30709,-592.69291
AMB706085MRE1@EME,Ausgrid,Amber ,CommBank Everyday: Variable Prices (estimate only),MARKET,2024-02-01 00:00:00+00:00,,1827.0,3911,273.8046,960.50249,1234.30709,-592.69291
AMB706098MRE1@EME,Endeavour,Amber ,CommBank Everyday Plus: Variable Prices (estimate only),MARKET,2024-02-01 00:00:00+00:00,,2228.0,4913,303.414,1191.8938,1495.3078,-732.6922
AMB706074MRE1@EME,Endeavour,Amber ,CommBank: Variable Prices (estimate only),MARKET,2024-02-01 00:00:00+00:00,,2228.0,4913,303.414,1191.8938,1495.3078,-732.6922
AMB706086MRE1@EME,Endeavour,Amber ,CommBank Everyday: Variable Prices (estimate only),MARKET,2024-02-01 00:00:00+00:00,,2228.0,4913,303.414,1191.8938,1495.3078,-732.6922
AMB706075MRE1@EME,Energex,Amber ,CommBank: Variable Prices (estimate only),MARKET,2024-02-01 00:00:00+00:00,,1969.0,4613,359.33880000000005,1086.59215,1445.93095,-523.0690500000001
AMB706087MRE1@EME,Energex,Amber ,CommBank Everyday: Variable Prices (estimate only),MARKET,2024-02-01 00:00:00+00:00,,1969.0,4613,359.33880000000005,1086.59215,1445.93095,-523.0690500000001
AMB706063MRE1@EME,Energex,Amber ,Amber Plan: Variable Wholesale Prices (estimate only),MARKET,2024-02-01 00:00:00+00:00,,1969.0,4613,359.33880000000005,1086.59215,1445.93095,-523.0690500000001
AMB706099MRE1@EME,Energex,Amber ,CommBank Everyday Plus: Variable Prices (estimate only),MARKET,2024-02-01 00:00:00+00:00,,1969.0,4613,359.33880000000005,1086.59215,1445.93095,-523.0690500000001
AMB706111MRE1@EME,Energex,Amber ,CommBank Homeowner: Variable Prices (estimate only),MARKET,2024-02-01 00:00:00+00:00,,1969.0,4613,359.33880000000005,1086.59215,1445.93095,-523.0690500000001
AMB706061MRE1@EME,Ausgrid,Amber ,Amber Plan: Variable Wholesale Prices (estimate only),MARKET,2024-02-01 00:00:00+00:00,,1827.0,3911,273.8046,960.50249,1234.30709,-592.69291
AMB706062MRE1@EME,Endeavour,Amber ,Amber Plan: Variable Wholesale Prices (estimate only),MARKET,2024-02-01 00:00:00+00:00,,2228.0,4913,303.414,1191.8938,1495.3078,-732.6922
AMB698628MRE1@EME,Ausgrid,Amber ,CommBank,MARKET,2024-01-02 00:00:00+00:00,,1827.0,3911,273.8046,1495.5065617,1769.3111617,-57.68883830000004
AMB698629MRE1@EME,Endeavour,Amber ,CommBank,MARKET,2024-01-02 00:00:00+00:00,,2228.0,4913,303.414,1861.63857822,2165.05257822,-62.947421779999786
AMB698645MRE1@EME,SA Power Networks,Amber ,CommBank Everyday Plus Offer,MARKET,2024-01-02 00:00:00+00:00,,2279.0,4011,347.6268,1853.84284659,2201.4696465899997,-77.53035341000032
AMB698651MRE1@EME,SA Power Networks,Amber ,CommBank Homeowner Offer,MARKET,2024-01-02 00:00:00+00:00,,2279.0,4011,347.6268,1853.84284659,2201.4696465899997,-77.53035341000032
AMB698646MRE1@EME,Ausgrid,Amber ,CommBank Homeowner Offer,MARKET,2024-01-02 00:00:00+00:00,,1827.0,3911,273.8046,1495.5065617,1769.3111617,-57.68883830000004
AMB698648MRE1@EME,Energex,Amber ,CommBank Homeowner Offer,MARKET,2024-01-02 00:00:00+00:00,,1969.0,4613,359.33880000000005,1628.7419867599997,1988.0807867599997,19.080786759999683
AMB698601MRE1@EME,Energex,Amber ,Amber Plan TOU,MARKET,2024-01-02 00:00:00+00:00,,1969.0,4613,352.7508,1628.7419867599997,1981.4927867599997,12.492786759999717
AMB698647MRE1@EME,Endeavour,Amber ,CommBank Homeowner Offer,MARKET,2024-01-02 00:00:00+00:00,,2228.0,4913,303.414,1861.63857822,2165.05257822,-62.947421779999786
AMB698582MRE1@EME,Energex,Amber ,Amber Plan,MARKET,2024-01-02 00:00:00+00:00,,1969.0,4613,359.33880000000005,1628.7419867599997,1988.0807867599997,19.080786759999683
AMB698640MRE1@EME,Ausgrid,Amber ,CommBank Everyday Plus Offer,MARKET,2024-01-02 00:00:00+00:00,,1827.0,3911,273.8046,1495.5065617,1769.3111617,-57.68883830000004
AMB698600MRE1@EME,Ausgrid,Amber ,Amber Plan TOU,MARKET,2024-01-02 00:00:00+00:00,,1827.0,3911,327.0942,1495.5065617,1822.6007617,-4.399238299999979
AMB698639MRE1@EME,SA Power Networks,Amber ,CommBank Everyday Offer,MARKET,2024-01-02 00:00:00+00:00,,2279.0,4011,347.6268,1853.84284659,2201.4696465899997,-77.53035341000032
AMB698585MRE1@EME,SA Power Networks,Amber ,Amber Plan,MARKET,2024-01-02 00:00:00+00:00,,2279.0,4011,347.6268,1853.84284659,2201.4696465899997,-77.53035341000032
AMB698633MRE1@EME,SA Power Networks,Amber ,CommBank,MARKET,2024-01-02 00:00:00+00:00,,2279.0,4011,347.6268,1853.84284659,2201.4696465899997,-77.53035341000032
AMB698580MRE1@EME,Ausgrid,Amber ,Amber Plan,MARKET,2024-01-02 00:00:00+00:00,,1827.0,3911,273.8046,1495.5065617,1769.3111617,-57.68883830000004
AMB698634MRE1@EME,Ausgrid,Amber ,CommBank Everyday Offer,MARKET,2024-01-02 00:00:00+00:00,,1827.0,3911,273.8046,1495.5065617,1769.3111617,-57.68883830000004
AMB698630MRE1@EME,Energex,Amber ,CommBank,MARKET,2024-01-02 00:00:00+00:00,,1969.0,4613,359.33880000000005,1628.7419867599997,1988.0807867599997,19.080786759999683
AMB698635MRE1@EME,Endeavour,Amber ,CommBank Everyday Offer,MARKET,2024-01-02 00:00:00+00:00,,2228.0,4913,303.414,1861.63857822,2165.05257822,-62.947421779999786
AMB698636MRE1@EME,Energex,Amber ,CommBank Everyday Offer,MARKET,2024-01-02 00:00:00+00:00,,1969.0,4613,359.33880000000005,1628.7419867599997,1988.0807867599997,19.080786759999683
AMB698642MRE1@EME,Energex,Amber ,CommBank Everyday Plus Offer,MARKET,2024-01-02 00:00:00+00:00,,1969.0,4613,359.33880000000005,1628.7419867599997,1988.0807867599997,19.080786759999683
AMB698581MRE1@EME,Endeavour,Amber ,Amber Plan,MARKET,2024-01-02 00:00:00+00:00,,2228.0,4913,303.414,1861.63857822,2165.05257822,-62.947421779999786
AMB698641MRE1@EME,Endeavour,Amber ,CommBank Everyday Plus Offer,MARKET,2024-01-02 00:00:00+00:00,,2228.0,4913,303.414,1861.63857822,2165.05257822,-62.947421779999786
AMB665242SRE1@EME,Energex,Amber ,Standing Offer: Fixed Rate,STANDING,2023-09-15 00:00:00+00:00,,1969.0,4613,567.1902,1224.6241812,1791.8143812,-177.18561879999993
AMB611134SRE1@EME,Endeavour,Amber ,Standing Offer: Fixed Rate,STANDING,2023-07-01 00:00:00+00:00,,2228.0,4913,303.414,1515.5892614999998,1819.0032614999998,-408.9967385000002
AMB611138SRE1@EME,SA Power Networks,Amber ,Standing Offer: Fixed Rate,STANDING,2023-07-01 00:00:00+00:00,,2279.0,4011,347.6268,1517.8771146,1865.5039146,-413.4960854000001
AMB611133SRE1@EME,Ausgrid,Amber ,Standing Offer: Fixed Rate,STANDING,2023-07-01 00:00:00+00:00,,1827.0,3911,273.8046,1180.5830641999999,1454.3876641999998,-372.6123358000002
AMP522155MRE15@EME,Energex,Ampol Energy,Ampol Energy Powering On,MARKET,2023-12-21 00:00:00+00:00,,1969.0,4613,397.11,1079.442,1476.5520000000001,-492.44799999999987
CIR353462SRE4@EME,SA Power Networks,Circular Energy,SAPN Zero Member Fee Anytime,STANDING,2023-07-20 00:00:00+00:00,,2279.0,4011,402.6,1531.4800200000002,1934.0800200000003,-344.91997999999967
COV678955MRE1@EME,Ausgrid,CovaU,Freedom Residential Single Rate,MARKET,2023-11-01 00:00:00+00:00,,1827.0,3911,292.8732,1261.2975000000001,1554.1707000000001,-272.8292999999999
COV678956MRE1@EME,Endeavour,CovaU,Freedom Residential Single Rate,MARKET,2023-11-01 00:00:00+00:00,,2228.0,4913,285.48,1655.681,1941.161,-286.83899999999994
COV639781MRE1@EME,Energex,CovaU,Freedom Residential Single,MARKET,2023-08-01 00:00:00+00:00,,1969.0,4613,401.5752,1337.77,1739.3452,-229.65480000000002
COV525813SRE2@EME,Endeavour,CovaU,CovaU Basics Residential Single,STANDING,2023-07-01 00:00:00+00:00,,2228.0,4913,329.034,1685.1589999999999,2014.1929999999998,-213.80700000000024
COV525808SRE2@EME,Ausgrid,CovaU,CovaU Basics Residential Single,STANDING,2023-07-01 00:00:00+00:00,,1827.0,3911,292.983,1321.1358,1614.1188,-212.88120000000004
COV525764SRE2@EME,Energex,CovaU,CovaU Basics Residential Single,STANDING,2023-07-01 00:00:00+00:00,,1969.0,4613,420.8268,1351.1477,1771.9745,-197.02549999999997
DOD13816MRE9@EME,Ausgrid,Dodo Power & Gas,Residential Market,MARKET,2023-11-20 00:00:00+00:00,,1827.0,3911,233.142,1076.7999859999998,1309.9419859999998,-517.0580140000002
DOD13818MRE8@EME,Endeavour,Dodo Power & Gas,Residential Market,MARKET,2023-11-20 00:00:00+00:00,,2228.0,4913,288.0054,1341.2686520000002,1629.2740520000002,-598.7259479999998
DOD559343MRE3@EME,Energex,Dodo Power & Gas,Residential Market,MARKET,2023-11-20 00:00:00+00:00,,1969.0,4613,275.0124,1183.294469,1458.306869,-510.693131
DOD13968SRE6@EME,Ausgrid,Dodo Power & Gas,Residential Standing (Default Market Offer),STANDING,2023-07-01 00:00:00+00:00,,1827.0,3911,402.56339999999994,1169.099586,1571.662986,-255.33701399999995
DOD14016SRE6@EME,SA Power Networks,Dodo Power & Gas,Residential Standing (Default Market Offer),STANDING,2023-07-01 00:00:00+00:00,,2279.0,4011,524.661,1422.685656,1947.3466560000002,-331.65334399999983
DOD14000SRE6@EME,Energex,Dodo Power & Gas,Residential Standing (Default Market Offer),STANDING,2023-07-01 00:00:00+00:00,,1969.0,4613,361.7178,1379.859012,1741.5768119999998,-227.4231880000002
DOD13970SRE6@EME,Endeavour,Dodo Power & Gas,Residential Standing (Default Market Offer),STANDING,2023-07-01 00:00:00+00:00,,2228.0,4913,483.852,1532.875652,2016.727652,-211.27234799999997
LCL652062MRE3@EME,SA Power Networks,Energy Locals,SA Virtual Power Plant - Anytime,MARKET,2024-02-15 00:00:00+00:00,,2279.0,4011,266.1918,1294.457997,1560.649797,-718.350203
LCL708902MRE1@EME,Ausgrid,Energy Locals,Online Member 2023,MARKET,2024-02-05 00:00:00+00:00,,1827.0,3911,189.66119999999998,1119.96819604,1309.62939604,-517.3706039599999
LCL708935MRE1@EME,Endeavour,Energy Locals,Online Member 2023,MARKET,2024-02-05 00:00:00+00:00,,2228.0,4913,226.2612,1429.23635917,1655.49755917,-572.5024408300001
LCL708872MRE1@EME,Energex,Energy Locals,Online Member,MARKET,2024-02-05 00:00:00+00:00,,1969.0,4613,282.8082,1153.25,1436.0582,-532.9418000000001
LCL691267MRE4@EME,SA Power Networks,Energy Locals,Local Member,MARKET,2024-01-29 00:00:00+00:00,,2279.0,4011,259.5306,1403.85,1663.3806,-615.6194
LCL683890SRE1@EME,Ausgrid,Energy Locals,Standing Offer,STANDING,2023-11-20 00:00:00+00:00,,1827.0,3911,342.0636,1310.951556,1653.015156,-173.98484400000007
LCL683922SRE1@EME,Energex,Energy Locals,Standing Offer,STANDING,2023-11-20 00:00:00+00:00,,1969.0,4613,268.24140000000006,1515.269014,1783.510414,-185.48958599999992
LCL683900SRE1@EME,Endeavour,Energy Locals,Standing Offer,STANDING,2023-11-20 00:00:00+00:00,,2228.0,4913,249.7218,1770.1882910000002,2019.9100910000002,-208.0899089999998
LCL683933SRE1@EME,SA Power Networks,Energy Locals,Standing Offer,STANDING,2023-11-20 00:00:00+00:00,,2279.0,4011,250.85640000000004,1812.972,2063.8284,-215.17160000000013
LCL674202MRE1@EME,SA Power Networks,Energy Locals,TEP - ToU 23 Pre Smart Meter + $100 Welcome Credit,MARKET,2023-10-11 00:00:00+00:00,,2279.0,4011,432.53880000000004,1823.1817999500001,2255.72059995,-23.279400049999822
LCL674207MRE1@EME,SA Power Networks,Energy Locals,TEP - ToU 23 Pre Smart Meter + Powerwall Credit,MARKET,2023-10-11 00:00:00+00:00,,2279.0,4011,432.53880000000004,1823.1817999500001,2255.72059995,-23.279400049999822
LCL663168MRE3@EME,Endeavour,Energy Locals,TEP - ToU 23 Pre Smart Meter + Powerwall Credit,MARKET,2023-10-05 00:00:00+00:00,,2228.0,4913,449.1918,2322.50907751,2771.7008775100003,543.7008775100003
LCL663180MRE3@EME,Essential Energy,Energy Locals,TEP - ToU 23 Pre Smart Meter + Powerwall Credit,MARKET,2023-10-05 00:00:00+00:00,,2527.0,4613,632.1918,2096.81816085,2729.00996085,202.00996084999997
LCL663182MRE3@EME,Essential Energy,Energy Locals,TEP - ToU 23 Pre Smart Meter + $100 Welcome Credit,MARKET,2023-10-05 00:00:00+00:00,,2527.0,4613,632.1918,2096.81816085,2729.00996085,202.00996084999997
LCL663170MRE3@EME,Endeavour,Energy Locals,TEP - ToU 23 Pre Smart Meter + $100 Welcome Credit,MARKET,2023-10-05 00:00:00+00:00,,2228.0,4913,449.1918,2322.50907751,2771.7008775100003,543.7008775100003
LCL662474MRE3@EME,SA Power Networks,Energy Locals,TEP - ToU 23 Pre Smart Meter + $100 Welcome Credit,MARKET,2023-10-05 00:00:00+00:00,,2279.0,4011,0.0,1531.47271998,1531.47271998,-747.52728002
LCL662458MRE3@EME,Energex,Energy Locals,TEP - ToU 23 Pre Smart Meter + $100 Welcome Credit,MARKET,2023-10-05 00:00:00+00:00,,1969.0,4613,482.46119999999996,1908.10452868,2390.5657286799997,421.56572867999967
LCL663158MRE3@EME,Ausgrid,Energy Locals,TEP - ToU 23 Pre Smart Meter + $100 Welcome Credit,MARKET,2023-10-05 00:00:00+00:00,,1827.0,3911,432.53880000000004,1742.1727450499998,2174.7115450499996,347.7115450499996
LCL663156MRE3@EME,Ausgrid,Energy Locals,TEP - ToU 23 Pre Smart Meter + Powerwall Credit,MARKET,2023-10-05 00:00:00+00:00,,1827.0,3911,432.53880000000004,1742.1727450499998,2174.7115450499996,347.7115450499996
LCL662483MRE3@EME,Energex,Energy Locals,TEP - ToU 23 Pre Smart Meter + Powerwall Credit,MARKET,2023-10-05 00:00:00+00:00,,1969.0,4613,482.46119999999996,1908.10452868,2390.5657286799997,421.56572867999967
LCL662451MRE3@EME,SA Power Networks,Energy Locals,TEP - ToU 23 Pre Smart Meter + Powerwall Credit,MARKET,2023-10-05 00:00:00+00:00,,2279.0,4011,0.0,1531.47271998,1531.47271998,-747.52728002
LCL665944MRE2@EME,Ausgrid,Energy Locals,Local Member 2023,MARKET,2023-09-20 00:00:00+00:00,,1827.0,3911,189.66119999999998,1119.96819604,1309.62939604,-517.3706039599999
LCL665947MRE2@EME,Endeavour,Energy Locals,Local Member 2023,MARKET,2023-09-20 00:00:00+00:00,,2228.0,4913,226.2612,1429.23635917,1655.49755917,-572.5024408300001
LCL665894MRE2@EME,Ausgrid,Energy Locals,Online Member 2023,MARKET,2023-09-20 00:00:00+00:00,,1827.0,3911,189.66119999999998,1119.96819604,1309.62939604,-517.3706039599999
LCL665874MRE2@EME,Endeavour,Energy Locals,Online Member 2023,MARKET,2023-09-20 00:00:00+00:00,,2228.0,4913,226.2612,1429.23635917,1655.49755917,-572.5024408300001
LCL569522MRE2@EME,Energex,Energy Locals,Local Member,MARKET,2023-08-18 00:00:00+00:00,,1969.0,4613,282.8082,1153.25,1436.0582,-532.9418000000001
ENE698320MRE3@EME,Ausgrid,EnergyAustralia,Flexi Plan (Movers offer),MARKET,2024-02-21 00:00:00+00:00,,1827.0,3911,318.42,1342.4507500000002,1660.8707500000003,-166.12924999999973
ENE692923MRE3@EME,Ausgrid,EnergyAustralia,Balance Plan 1 - Comparator Movers offer,MARKET,2024-02-21 00:00:00+00:00,,1827.0,3911,318.42,1342.4507500000002,1660.8707500000003,-166.12924999999973
ENE670149MRE4@EME,Ausgrid,EnergyAustralia,Balance Plan - Third Party Offer,MARKET,2024-02-21 00:00:00+00:00,,1827.0,3911,318.42,1342.4507500000002,1660.8707500000003,-166.12924999999973
ENE379607MRE26@EME,Ausgrid,EnergyAustralia,Flexi Plan,MARKET,2024-02-21 00:00:00+00:00,,1827.0,3911,318.42,1342.4507500000002,1660.8707500000003,-166.12924999999973
ENE703817MRE1@EME,Ausgrid,EnergyAustralia,Balance Plan - Third Party Offer,MARKET,2024-01-31 00:00:00+00:00,,1827.0,3911,318.42,1342.4507500000002,1660.8707500000003,-166.12924999999973
ENE703827MRE1@EME,Ausgrid,EnergyAustralia,Balance Plan 1 - Comparator Movers offer,MARKET,2024-01-31 00:00:00+00:00,,1827.0,3911,318.42,1342.4507500000002,1660.8707500000003,-166.12924999999973
ENE692912MRE2@EME,Endeavour,EnergyAustralia,Balance Plan 1 - Comparator Movers offer,MARKET,2024-01-17 00:00:00+00:00,,2228.0,4913,320.25,1705.20404,2025.45404,-202.54595999999992
ENE670145MRE3@EME,Endeavour,EnergyAustralia,Balance Plan - Third Party Offer,MARKET,2024-01-17 00:00:00+00:00,,2228.0,4913,320.25,1705.20404,2025.45404,-202.54595999999992
ENE698389MRE1@EME,Ausgrid,EnergyAustralia,Rate Fix Plan (Movers offer),MARKET,2024-01-10 00:00:00+00:00,,1827.0,3911,318.42,1342.4507500000002,1660.8707500000003,-166.12924999999973
ENE698384MRE1@EME,Endeavour,EnergyAustralia,Rate Fix Plan (Movers offer),MARKET,2024-01-10 00:00:00+00:00,,2228.0,4913,320.25,1705.20404,2025.45404,-202.54595999999992
ENE698359MRE1@EME,Ausgrid,EnergyAustralia,Solar Max (Movers offer),MARKET,2024-01-10 00:00:00+00:00,,1827.0,3911,318.42,1342.4507500000002,1660.8707500000003,-166.12924999999973
ENE698356MRE1@EME,Endeavour,EnergyAustralia,Solar Max (Movers offer),MARKET,2024-01-10 00:00:00+00:00,,2228.0,4913,320.25,1705.20404,2025.45404,-202.54595999999992
ENE698314MRE1@EME,Endeavour,EnergyAustralia,Flexi Plan (Movers offer),MARKET,2024-01-10 00:00:00+00:00,,2228.0,4913,320.25,1705.20404,2025.45404,-202.54595999999992
ENE379601MRE26@EME,Endeavour,EnergyAustralia,Flexi Plan,MARKET,2023-12-22 00:00:00+00:00,,2228.0,4913,320.25,1705.20404,2025.45404,-202.54595999999992
ENE692943MRE1@EME,Endeavour,EnergyAustralia,Rate Fix - Comparator Movers offer,MARKET,2023-12-18 00:00:00+00:00,,2228.0,4913,320.25,1705.20404,2025.45404,-202.54595999999992
ENE692873MRE1@EME,Ausgrid,EnergyAustralia,Rate Fix - Comparator Movers offer,MARKET,2023-12-18 00:00:00+00:00,,1827.0,3911,318.42,1342.4507500000002,1660.8707500000003,-166.12924999999973
ENE19219SRE31@EME,SA Power Networks,EnergyAustralia,Basic Home (Standing Offer),STANDING,2023-12-08 00:00:00+00:00,,2279.0,4011,347.7,1724.08824,2071.78824,-207.21176000000014
ENE19220SRE29@EME,Ausgrid,EnergyAustralia,Basic Home (Standing Offer),STANDING,2023-12-08 00:00:00+00:00,,1827.0,3911,318.42,1342.4507500000002,1660.8707500000003,-166.12924999999973
ENE19213SRE30@EME,Endeavour,EnergyAustralia,Basic Home (Standing Offer),STANDING,2023-12-08 00:00:00+00:00,,2228.0,4913,320.25,1705.20404,2025.45404,-202.54595999999992
ENE19229SRE28@EME,Energex,EnergyAustralia,Basic Home (Standing Offer),STANDING,2023-12-08 00:00:00+00:00,,1969.0,4613,384.3,1405.67336,1789.97336,-179.02664000000004
ENE379843MRE14@EME,SA Power Networks,EnergyAustralia,Flexi Plan,MARKET,2023-11-22 00:00:00+00:00,,2279.0,4011,347.7,1724.08824,2071.78824,-207.21176000000014
ENE379814MRE15@EME,Energex,EnergyAustralia,Flexi Plan,MARKET,2023-11-22 00:00:00+00:00,,1969.0,4613,384.3,1405.67336,1789.97336,-179.02664000000004
ENE676761MRE2@EME,SA Power Networks,EnergyAustralia,Balance Plan - Third Party Offer,MARKET,2023-11-13 00:00:00+00:00,,2279.0,4011,347.7,1724.08824,2071.78824,-207.21176000000014
ENE676765MRE2@EME,Energex,EnergyAustralia,Balance Plan - Third Party Offer,MARKET,2023-11-13 00:00:00+00:00,,1969.0,4613,384.3,1405.67336,1789.97336,-179.02664000000004
ENE681802MRE2@EME,SA Power Networks,EnergyAustralia,Rate Fix Plan,MARKET,2023-11-08 00:00:00+00:00,,2279.0,4011,347.7,1724.08824,2071.78824,-207.21176000000014
ENE681805MRE2@EME,Energex,EnergyAustralia,Rate Fix Plan,MARKET,2023-11-08 00:00:00+00:00,,1969.0,4613,384.3,1405.67336,1789.97336,-179.02664000000004
ENE681359MRE1@EME,Ausgrid,EnergyAustralia,Rate Fix Plan,MARKET,2023-11-08 00:00:00+00:00,,1827.0,3911,318.42,1342.4507500000002,1660.8707500000003,-166.12924999999973
ENE681369MRE1@EME,Endeavour,EnergyAustralia,Rate Fix Plan,MARKET,2023-11-08 00:00:00+00:00,,2228.0,4913,320.25,1705.20404,2025.45404,-202.54595999999992
ENE676771MRE1@EME,SA Power Networks,EnergyAustralia,Balance Plan - Comparator,MARKET,2023-10-25 00:00:00+00:00,,2279.0,4011,347.7,1724.08824,2071.78824,-207.21176000000014
ENE477671MRE6@EME,Energex,EnergyAustralia,Balance Plan - Comparator,MARKET,2023-10-04 00:00:00+00:00,,1969.0,4613,384.3,1405.67336,1789.97336,-179.02664000000004
ENE477595MRE7@EME,Endeavour,EnergyAustralia,Balance Plan - Comparator,MARKET,2023-10-04 00:00:00+00:00,,2228.0,4913,320.25,1705.20404,2025.45404,-202.54595999999992
ENE477598MRE6@EME,Ausgrid,EnergyAustralia,Balance Plan - Comparator,MARKET,2023-10-04 00:00:00+00:00,,1827.0,3911,318.42,1342.4507500000002,1660.8707500000003,-166.12924999999973
ENE360409MRE15@EME,Energex,EnergyAustralia,Solar Max,MARKET,2023-10-01 00:00:00+00:00,,1969.0,4613,384.3,1405.67336,1789.97336,-179.02664000000004
ENE360353MRE16@EME,Endeavour,EnergyAustralia,Solar Max,MARKET,2023-10-01 00:00:00+00:00,,2228.0,4913,320.25,1705.20404,2025.45404,-202.54595999999992
ENE360418MRE16@EME,SA Power Networks,EnergyAustralia,Solar Max,MARKET,2023-10-01 00:00:00+00:00,,2279.0,4011,347.7,1724.08824,2071.78824,-207.21176000000014
ENE360342MRE15@EME,Ausgrid,EnergyAustralia,Solar Max,MARKET,2023-10-01 00:00:00+00:00,,1827.0,3911,318.42,1342.4507500000002,1660.8707500000003,-166.12924999999973
ENE472298MRE8@EME,Endeavour,EnergyAustralia,Balance Plan,MARKET,2023-09-14 00:00:00+00:00,,2228.0,4913,320.25,1705.20404,2025.45404,-202.54595999999992
ENE472321MRE3@EME,Energex,EnergyAustralia,Balance Plan,MARKET,2023-08-02 00:00:00+00:00,,1969.0,4613,384.3,1405.67336,1789.97336,-179.02664000000004
ENE472327MRE4@EME,SA Power Networks,EnergyAustralia,Balance Plan,MARKET,2023-08-02 00:00:00+00:00,,2279.0,4011,347.7,1724.08824,2071.78824,-207.21176000000014
ENE472316MRE7@EME,Ausgrid,EnergyAustralia,Balance Plan,MARKET,2023-08-02 00:00:00+00:00,,1827.0,3911,318.42,1342.4507500000002,1660.8707500000003,-166.12924999999973
FXP651381SRE1@EME,Ausgrid,Future X Power,Standing Offer - Single Rate,STANDING,2023-08-09 00:00:00+00:00,,1827.0,3911,311.0268,1350.4683,1661.4951,-165.5048999999999
FXP651383SRE1@EME,Endeavour,Future X Power,Standing Offer - Single Rate,STANDING,2023-08-09 00:00:00+00:00,,2228.0,4913,344.8086,1681.7199,2026.5285000000001,-201.47149999999988
FXP651384SRE1@EME,Energex,Future X Power,Standing Offer - Single Rate,STANDING,2023-08-09 00:00:00+00:00,,1969.0,4613,428.22,1363.1415,1791.3615,-177.63850000000002
